"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies snap 002 zero snapshot rejection.","4603","it_snap_002_zero_snapshot_rejection","Near Citizens House","Sun Feb 22 17:29:13 UTC 2026","passed","Sun Feb 22 17:29:17 UTC 2026","Snapshots","Governance Integration Tests","",""
"","0","should preserve base64 nonce format","Near Citizens House","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","NEP-413 Verification > parseUserContextData > Positive Tests","Shared Library Unit Tests","",""
"Verifies that signatures longer than 64 bytes are rejected.","20","test_signature_too_long","Near Citizens House","Sun Feb 22 16:42:18 UTC 2026","passed","Sun Feb 22 16:42:18 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"Verifies block 012 unblocklist without one yocto.","44","ut_block_012_unblocklist_without_one_yocto","Near Citizens House","Sun Feb 22 16:46:44 UTC 2026","passed","Sun Feb 22 16:46:44 UTC 2026","Blocklist","Governance Unit Tests","",""
"","0","returns Account with correct account ID","Near Citizens House","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","BackendKeyPool > Redis round-robin","Backend Key Pool Unit Tests","",""
"Upgrade test: V2-specific get_upgrade_timestamp method works after upgrade. ContractV2 records the timestamp when V1 state was migrated.","5114","test_upgrade_v2_contract_upgrade_timestamp","Near Citizens House","Sun Feb 22 16:51:15 UTC 2026","passed","Sun Feb 22 16:51:20 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"Test 2.7.2: Verifies that read operations (is_verified, get_verified_count, list_verifications) still work when the contract is paused.","4268","test_pause_allows_read_operations","Near Citizens House","Sun Feb 22 16:51:10 UTC 2026","passed","Sun Feb 22 16:51:15 UTC 2026","Pause/Unpause","Verified Accounts Integration Tests","",""
"Verifies prop 001 title empty.","41","ut_prop_001_title_empty","Near Citizens House","Sun Feb 22 16:46:45 UTC 2026","passed","Sun Feb 22 16:46:45 UTC 2026","Proposals","Governance Unit Tests","",""
"Verifies e2e 004 start delay happy path.","10644","it_e2e_004_start_delay_happy_path","Near Citizens House","Sun Feb 22 17:23:24 UTC 2026","passed","Sun Feb 22 17:23:35 UTC 2026","End-to-End","Governance Integration Tests","",""
"","1","builds valid, zero-padded account IDs","deterministic voter key helpers","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","","","",""
"","0","uses no-vote tallies for confirmed no votes","optimistic vote reconciliation","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","","","",""
"Verifies that verification storage fails when contract has insufficient available balance. The NEAR protocol enforces storage costs at transaction commit time, preventing state changes that would exceed the account's balance. This test dynamically calculates the drain amount based on actual storage usage to ensure reliability.","4087","test_insufficient_contract_balance_rejected","Near Citizens House","Sun Feb 22 16:51:14 UTC 2026","passed","Sun Feb 22 16:51:18 UTC 2026","Security","Verified Accounts Integration Tests","",""
"","0","should handle nonce with mixed byte values","Near Citizens House","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"","2","created -> pending before start","deriveProposalTimelineModel lifecycle coverage (contract-aligned)","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","","","",""
"","0","active -> failed (rejected) after finalize","deriveProposalTimelineModel lifecycle coverage (contract-aligned)","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","","","",""
"","0","documents between-retry verification","Near Citizens House","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","key registration batch strategy","Backend Key Registration Unit Tests","",""
"Verifies refund 001 full refund on callback failed.","7120","it_refund_001_full_refund_on_callback_failed","Near Citizens House","Sun Feb 22 17:29:17 UTC 2026","passed","Sun Feb 22 17:29:25 UTC 2026","Storage","Governance Integration Tests","",""
"Verifies admin 001 add admin.","42","ut_admin_001_add_admin","Near Citizens House","Sun Feb 22 16:46:44 UTC 2026","passed","Sun Feb 22 16:46:44 UTC 2026","Admin","Governance Unit Tests","",""
"","0","uses UTF-8 byte limits like the contract","governance proposal validation","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","","","",""
"","0","rejects extra properties (strict mode)","Analytics Event Type Safety","Sun Feb 22 16:47:29 UTC 2026","passed","Sun Feb 22 16:47:29 UTC 2026","","invalid events cause type errors","",""
