"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a proof with exactly 21 public signals within the length limit is accepted.","20","test_public_signals_at_max_length_allowed","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Proof Validation","Verified Accounts Unit Tests","",""
"Migrate function test: migrate() should fail if called by non-contract account. The #[private] attribute ensures only the contract account can call migrate().","3576","test_migrate_fails_when_called_by_non_contract_account","Near Citizens House","Mon Jan 12 12:24:07 UTC 2026","passed","Mon Jan 12 12:24:11 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"","0","should handle unicode messages correctly","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"","68","should support Passport attestation (ID=1)","Near Citizens House","Mon Jan 12 12:22:08 UTC 2026","passed","Mon Jan 12 12:22:08 UTC 2026","ZK Verification > verifyStoredProof > Positive Tests - Attestation Types","Shared Library Unit Tests","",""
"Verifies that all-zeros nonce (edge case - weak randomness) is accepted.","3090","test_nonce_all_zeros","Near Citizens House","Mon Jan 12 12:23:51 UTC 2026","passed","Mon Jan 12 12:23:54 UTC 2026","Edge Cases","Verified Accounts Integration Tests","",""
"","0","rejects accounts starting with separator","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","67","should return isValid=false for invalid proof","Near Citizens House","Mon Jan 12 12:22:09 UTC 2026","passed","Mon Jan 12 12:22:09 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Positive Tests","Shared Library Unit Tests","",""
"","2","should compute hash for valid message/nonce/recipient","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Stress test: store many verifications and validate count and pagination behavior.","1010295","test_stress_bulk_verifications_and_pagination","Near Citizens House","Mon Jan 12 12:24:07 UTC 2026","passed","Mon Jan 12 12:40:58 UTC 2026","Stress Tests","Verified Accounts Integration Tests","",""
"Verifies that store_verification rejects unsupported attestation_id values.","13","test_attestation_id_invalid_value","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"","0","should handle special characters in message","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"Verifies that valid NEP-413 signatures are accepted and verification is stored correctly.","3069","test_valid_signature_verification_succeeds","Near Citizens House","Mon Jan 12 12:24:06 UTC 2026","passed","Mon Jan 12 12:24:09 UTC 2026","Signature Verification","Verified Accounts Integration Tests","",""
"","0","should require exactly 32-byte nonce","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"","0","rejects accounts shorter than 2 chars","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"Verifies that an already verified account cannot be verified again.","3570","test_account_already_verified_rejected","Near Citizens House","Mon Jan 12 12:24:01 UTC 2026","passed","Mon Jan 12 12:24:04 UTC 2026","Signature Verification","Verified Accounts Integration Tests","",""
"","66","should default to attestationId=1 when not specified","Near Citizens House","Mon Jan 12 12:22:08 UTC 2026","passed","Mon Jan 12 12:22:08 UTC 2026","ZK Verification > verifyStoredProof > Edge Cases","Shared Library Unit Tests","",""
"","0","test_self_proof_data_invalid_proof_type_fails","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Validation","Verified Accounts Interface Tests","",""
"Verifies the same NEAR account cannot be verified twice even with new signatures/nullifiers.","26","test_double_verification_rejected","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Store Verification","Verified Accounts Unit Tests","",""
"","0","accepts named accounts","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"","0","should produce different hash for different messages","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"","66","should resolve verifier contract for attestation ID 1","Near Citizens House","Mon Jan 12 12:22:09 UTC 2026","passed","Mon Jan 12 12:22:09 UTC 2026","ZK Verification > Verifier Contract Resolution > Happy Path","Shared Library Unit Tests","",""
"Verifies that replay attempts are rejected by account uniqueness.","3604","test_signature_replay_rejected","Near Citizens House","Mon Jan 12 12:24:01 UTC 2026","passed","Mon Jan 12 12:24:04 UTC 2026","Security","Verified Accounts Integration Tests","",""
"","0","should reject long signature","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > verifyNearSignature > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that store_verification requires exactly 1 yoctoNEAR deposit. This prevents accidental calls and provides a small security measure.","3706","test_store_verification_requires_one_yocto","Near Citizens House","Mon Jan 12 12:23:47 UTC 2026","passed","Mon Jan 12 12:23:51 UTC 2026","Access Control","Verified Accounts Integration Tests","",""
"","0","rejects consecutive separators","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","0","test_zk_proof_json_invalid_a_array_length_fails","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Validation","Verified Accounts Interface Tests","",""
"","0","should handle minimum valid inputs","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > buildProofData > Edge Cases","Shared Library Unit Tests","",""
"The Groth16 verifier expects b coordinates in swapped order: b[i][1], b[i][0] instead of b[i][0], b[i][1]. This test verifies the swap is applied.","63","should handle proof b coordinate swap correctly","Near Citizens House","Mon Jan 12 12:22:08 UTC 2026","passed","Mon Jan 12 12:22:08 UTC 2026","ZK Verification > verifyStoredProof > Edge Cases","Shared Library Unit Tests","",""
"","135","should use consistent RPC endpoint across calls","Near Citizens House","Mon Jan 12 12:22:09 UTC 2026","passed","Mon Jan 12 12:22:09 UTC 2026","ZK Verification > RPC Connection > Positive Tests","Shared Library Unit Tests","",""
"","0","test_verification_summary_json_roundtrip","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"Verifies that changing the nonce after signing invalidates the signature.","19","test_signature_wrong_nonce_rejected","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"Verifies that duplicate nullifiers are rejected to prevent double-verification.","4065","test_duplicate_nullifier_rejected","Near Citizens House","Mon Jan 12 12:24:03 UTC 2026","passed","Mon Jan 12 12:24:07 UTC 2026","Signature Verification","Verified Accounts Integration Tests","",""
"","0","test_zk_proof_json_roundtrip","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"Verifies that store_verification rejects when signature account_id doesn't match near_account_id parameter.","13","test_account_id_mismatch","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"Verifies that store_verification rejects empty nullifier strings.","13","test_nullifier_empty","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"Test 1.1.6: Verifies that the contract can be initialized with an implicit account (64 hex chars) as backend wallet.","2058","test_init_with_implicit_account_backend","Near Citizens House","Mon Jan 12 12:23:53 UTC 2026","passed","Mon Jan 12 12:23:55 UTC 2026","Initialization","Verified Accounts Integration Tests","",""
"","68","should return detailed result with verifier address","Near Citizens House","Mon Jan 12 12:22:08 UTC 2026","passed","Mon Jan 12 12:22:08 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Happy Path","Shared Library Unit Tests","",""
"","0","should handle empty public signals array","Near Citizens House","Mon Jan 12 12:22:09 UTC 2026","passed","Mon Jan 12 12:22:09 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Edge Cases","Shared Library Unit Tests","",""
"","134","should handle different attestation IDs consistently","Near Citizens House","Mon Jan 12 12:22:09 UTC 2026","passed","Mon Jan 12 12:22:09 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Edge Cases","Shared Library Unit Tests","",""
"Verifies that pagination is capped at 100 items even when requesting more.","107971","test_pagination_limit_capped_at_100","Near Citizens House","Mon Jan 12 12:23:56 UTC 2026","passed","Mon Jan 12 12:25:44 UTC 2026","Pagination","Verified Accounts Integration Tests","",""
"","0","should include ZK proof data","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
"Verifies that a tampered signature fails NEP-413 verification.","19","test_invalid_signature_contents","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"Verifies that unpause requires exactly 1 yoctoNEAR deposit.","3572","test_unpause_requires_one_yocto","Near Citizens House","Mon Jan 12 12:23:57 UTC 2026","passed","Mon Jan 12 12:24:01 UTC 2026","Pause/Unpause","Verified Accounts Integration Tests","",""
"","0","test_empty_public_signals","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"","0","should preserve array nonce format","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > parseUserContextData > Positive Tests","Shared Library Unit Tests","",""
"","70","should handle proof with zero values","Near Citizens House","Mon Jan 12 12:22:08 UTC 2026","passed","Mon Jan 12 12:22:08 UTC 2026","ZK Verification > verifyStoredProof > Negative Tests","Shared Library Unit Tests","",""
"Verifies that is_verified returns false for accounts that have not been verified.","2559","test_is_verified_returns_false_for_unverified","Near Citizens House","Mon Jan 12 12:23:57 UTC 2026","passed","Mon Jan 12 12:24:00 UTC 2026","Read Functions","Verified Accounts Integration Tests","",""
"Verifies that store_verification rejects ZK proof with 'c' component strings exceeding 80 character maximum length.","13","test_proof_component_c_too_long","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Proof Validation","Verified Accounts Unit Tests","",""
"Test 2.7.2: Verifies that read operations (is_verified, get_verified_count, list_verifications) still work when the contract is paused.","3605","test_pause_allows_read_operations","Near Citizens House","Mon Jan 12 12:23:57 UTC 2026","passed","Mon Jan 12 12:24:01 UTC 2026","Pause/Unpause","Verified Accounts Integration Tests","",""
"
## Purpose
Verifies that VersionedVerification enum discriminants remain constant for record migration.

## Why This Matters
- If VersionedVerification::V1 discriminant changes, existing records become unreadable
- Lazy migration relies on correctly deserializing V1 records

## Expected Values
- V1: 0x00
","0","test_versioned_verification_discriminants_are_stable","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Storage Stability","Verified Accounts Unit Tests","",""
"Verifies that unauthorized accounts cannot pause the contract. Security-critical test.","3180","test_unauthorized_pause","Near Citizens House","Mon Jan 12 12:23:47 UTC 2026","passed","Mon Jan 12 12:23:50 UTC 2026","Access Control","Verified Accounts Integration Tests","",""
"Verifies that the function can connect to Celo RPC endpoints. An invalid proof should return false (not throw).","256","should connect to Celo RPC and attempt verification","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","ZK Verification > verifyStoredProof > Happy Path (Network Connectivity)","Shared Library Unit Tests","",""
"Verifies that list_verifications returns an empty list when no accounts have been verified.","2075","test_list_verifications_empty","Near Citizens House","Mon Jan 12 12:24:00 UTC 2026","passed","Mon Jan 12 12:24:02 UTC 2026","Read Functions","Verified Accounts Integration Tests","",""
"","0","should produce deterministic hash for same inputs","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies that nonces with invalid length (not 32 bytes) are rejected.","3071","test_invalid_nonce_length","Near Citizens House","Mon Jan 12 12:23:54 UTC 2026","passed","Mon Jan 12 12:23:57 UTC 2026","Input Validation","Verified Accounts Integration Tests","",""
"","0","test_zk_proof_borsh_roundtrip","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"Verifies signatures signed by a different key than the declared account are rejected.","19","test_signature_from_different_key_rejected","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"Verifies that signatures with invalid length (not 64 bytes) are rejected.","3069","test_invalid_signature_length","Near Citizens House","Mon Jan 12 12:23:54 UTC 2026","passed","Mon Jan 12 12:23:57 UTC 2026","Input Validation","Verified Accounts Integration Tests","",""
"Test 1.1.5: Verifies that the contract can be initialized with a subaccount as backend wallet.","2566","test_init_with_subaccount_backend","Near Citizens House","Mon Jan 12 12:23:53 UTC 2026","passed","Mon Jan 12 12:23:56 UTC 2026","Initialization","Verified Accounts Integration Tests","",""
"Verifies that get_verification returns None for non-existent accounts.","13","test_get_verification_empty","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Composability Interface","Verified Accounts Unit Tests","",""
"","0","should return null for empty string","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > parseUserContextData > Boundary Tests","Shared Library Unit Tests","",""
"Alias test to align documentation naming; asserts backend wallet update succeeds and persists.","13","test_update","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Backend Wallet Management","Verified Accounts Unit Tests","",""
"Verifies that store_verification rejects when signature recipient doesn't match near_account_id parameter.","13","test_recipient_mismatch","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"","0","returns null for invalid accounts","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"","0","should return null when sigData is null","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > buildProofData > Negative Tests","Shared Library Unit Tests","",""
"","61","should complete within reasonable time (30s)","Near Citizens House","Mon Jan 12 12:22:09 UTC 2026","passed","Mon Jan 12 12:22:09 UTC 2026","ZK Verification > RPC Connection > Timeout Handling","Shared Library Unit Tests","",""
"","0","accepts maximum length (64 chars)","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"Verifies that pagination handles large limit values gracefully on empty data without panicking.","13","test_pagination_with_large_limit_on_empty","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Read Functions","Verified Accounts Unit Tests","",""
"","0","rejects wrong length","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearImplicitAccountSchema > invalid implicit accounts","Shared Library Unit Tests","",""
"","0","should return error for malformed signature","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Verifies duplicate nullifiers are rejected even for different accounts.","25","test_nullifier_reuse_rejected","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Store Verification","Verified Accounts Unit Tests","",""
"","0","should handle hex with leading zeros","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > parseUserContextData > Edge Cases","Shared Library Unit Tests","",""
"Verifies that calling unpause() when not paused fails with descriptive error.","21","test_unpause_when_not_paused_rejected","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Pause/Unpause","Verified Accounts Unit Tests","",""
"","0","should throw for short nonce (31 bytes)","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"","0","should produce different hash for different recipients","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies all read-only view functions return correct values for empty contract state.","13","test_read_functions","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Read Functions","Verified Accounts Unit Tests","",""
"Test 2.6.5: Verifies that the same attestation_id can be used for different accounts (not a unique constraint).","4070","test_allow_same_attestation_id_different_accounts","Near Citizens House","Mon Jan 12 12:24:02 UTC 2026","passed","Mon Jan 12 12:24:06 UTC 2026","Signature Verification","Verified Accounts Integration Tests","",""
"","0","rejects uppercase letters","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","0","should reject short signature","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > verifyNearSignature > Boundary Tests","Shared Library Unit Tests","",""
"Test 1.1.4: Verifies that the contract cannot be reinitialized after initial setup.","2565","test_init_cannot_reinitialize","Near Citizens House","Mon Jan 12 12:23:51 UTC 2026","passed","Mon Jan 12 12:23:54 UTC 2026","Initialization","Verified Accounts Integration Tests","",""
"
## Purpose
Verifies that StorageKey enum discriminants remain constant across contract versions.
These discriminants are used as storage prefixes for NEAR SDK collections.

## Why This Matters
- If StorageKey::Nullifiers changes from 0x00 to 0x01, all existing nullifiers become orphaned
- This is a **silent data corruption** bug - contract deploys but data is lost
- Borsh uses enum declaration order to assign discriminants (0x00, 0x01, 0x02...)

## Expected Values
- Nullifiers: 0x00
- Accounts: 0x01
","0","test_storage_key_discriminants_are_stable","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Storage Stability","Verified Accounts Unit Tests","",""
"","0","rejects uppercase hex","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearImplicitAccountSchema > invalid implicit accounts","Shared Library Unit Tests","",""
"","0","accepts standard named accounts","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"Upgrade test: Pagination works correctly after upgrade.","8126","test_upgrade_pagination_works","Near Citizens House","Mon Jan 12 12:24:18 UTC 2026","passed","Mon Jan 12 12:24:27 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"Verifies that changing the challenge after signing invalidates the signature.","20","test_signature_wrong_challenge_rejected","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"Stress test: store many verifications and validate batch read APIs at max size.","1010293","test_stress_batch_reads_at_max_limit","Near Citizens House","Mon Jan 12 12:24:07 UTC 2026","passed","Mon Jan 12 12:40:57 UTC 2026","Stress Tests","Verified Accounts Integration Tests","",""
"","2","should verify signature with different valid nonces","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEP-413 Verification > verifyNearSignature > Positive Tests","Shared Library Unit Tests","",""
"Verifies that update_backend_wallet requires exactly 1 yoctoNEAR attached deposit.","34","test_update_backend_wallet_requires_one_yocto","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Backend Wallet Management","Verified Accounts Unit Tests","",""
"Verifies that the backend wallet can pause and unpause the contract correctly.","3207","test_authorized_pause_unpause","Near Citizens House","Mon Jan 12 12:23:47 UTC 2026","passed","Mon Jan 12 12:23:50 UTC 2026","Access Control","Verified Accounts Integration Tests","",""
"","0","identifies ETH-implicit accounts","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"","0","test_verification_serialization","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"Upgrade test: After redeploying contract code, new verifications work correctly.","5089","test_upgrade_new_verifications_work","Near Citizens House","Mon Jan 12 12:24:16 UTC 2026","passed","Mon Jan 12 12:24:21 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"","1","accepts minimum length (2 chars)","Near Citizens House","Mon Jan 12 12:22:07 UTC 2026","passed","Mon Jan 12 12:22:07 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"Tests serialization with realistic 21 public signals from passport proofs","0","test_verification_with_21_signals","Near Citizens House","Mon Jan 12 12:22:52 UTC 2026","passed","Mon Jan 12 12:22:52 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
