"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should handle maximum allowed length (4096 chars)","Near Citizens House","Wed Dec 17 14:19:18 UTC 2025","passed","Wed Dec 17 14:19:18 UTC 2025","NEP-413 Verification > parseUserContextData > Boundary Tests","Shared Library Unit Tests","",""
"","0","should include ZK proof data","Near Citizens House","Wed Dec 17 14:19:19 UTC 2025","passed","Wed Dec 17 14:19:19 UTC 2025","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
"","6","should verify valid signature from correct signer","Near Citizens House","Wed Dec 17 14:19:18 UTC 2025","passed","Wed Dec 17 14:19:18 UTC 2025","NEP-413 Verification > verifyNearSignature > Happy Path","Shared Library Unit Tests","",""
"","0","should handle unicode messages correctly","Near Citizens House","Wed Dec 17 14:19:18 UTC 2025","passed","Wed Dec 17 14:19:18 UTC 2025","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"","0","should work without ed25519: prefix","Near Citizens House","Wed Dec 17 14:19:18 UTC 2025","passed","Wed Dec 17 14:19:18 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Positive Tests - Prefix Handling","Shared Library Unit Tests","",""
"","1","should reject short signature","Near Citizens House","Wed Dec 17 14:19:19 UTC 2025","passed","Wed Dec 17 14:19:19 UTC 2025","NEP-413 Verification > verifyNearSignature > Boundary Tests","Shared Library Unit Tests","",""
"","1","should handle input exceeding typical maximum length","Near Citizens House","Wed Dec 17 14:19:18 UTC 2025","passed","Wed Dec 17 14:19:18 UTC 2025","NEP-413 Verification > parseUserContextData > Boundary Tests","Shared Library Unit Tests","",""
"","3","should require exactly 32-byte nonce","Near Citizens House","Wed Dec 17 14:19:18 UTC 2025","passed","Wed Dec 17 14:19:18 UTC 2025","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"","180","should return false for invalid proof","Near Citizens House","Wed Dec 17 14:19:21 UTC 2025","passed","Wed Dec 17 14:19:21 UTC 2025","ZK Verification > verifyStoredProof > Negative Tests","Shared Library Unit Tests","",""
"","231","should include verifier address on success","Near Citizens House","Wed Dec 17 14:19:22 UTC 2025","passed","Wed Dec 17 14:19:22 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Happy Path","Shared Library Unit Tests","",""
