"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_role_permission_missing_name_fails","Near Citizens House","Tue Dec 30 12:19:47 UTC 2025","passed","Tue Dec 30 12:19:47 UTC 2025","Validation","Sputnik DAO Interface Tests","",""
"Verifies that only the backend wallet can store verifications and unauthorized accounts are rejected.","36","test_unauthorized_write","Near Citizens House","Tue Dec 30 12:19:42 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Access Control","Verified Accounts Unit Tests","",""
"","0","should parse valid plain JSON input","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEP-413 Verification > parseUserContextData > Happy Path","Shared Library Unit Tests","",""
"Verifies that the bridge role has vote:AddProposal permission for creating Vote proposals.","4106","test_dao_init_bridge_has_vote_permission","Near Citizens House","Tue Dec 30 12:26:52 UTC 2025","passed","Tue Dec 30 12:26:56 UTC 2025","DAO Integration Setup","Sputnik Bridge Integration Tests","",""
"","0","should parse valid hex-encoded JSON input","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEP-413 Verification > parseUserContextData > Happy Path","Shared Library Unit Tests","",""
"Verifies that pagination is capped at 100 items even when requesting more.","108109","test_pagination_limit_capped_at_100","Near Citizens House","Tue Dec 30 12:23:34 UTC 2025","passed","Tue Dec 30 12:25:22 UTC 2025","Pagination","Verified Accounts Integration Tests","",""
"","0","should reject short signature","Near Citizens House","Tue Dec 30 12:19:21 UTC 2025","passed","Tue Dec 30 12:19:21 UTC 2025","NEP-413 Verification > verifyNearSignature > Boundary Tests","Shared Library Unit Tests","",""
"","0","accepts accounts with underscores and hyphens","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"","0","test_verified_account_info_serialization","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"","0","test_verified_account_info_json_roundtrip","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"Verifies that pagination handles large limit values gracefully on empty data without panicking.","14","test_pagination_with_large_limit_on_empty","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Read Functions","Verified Accounts Unit Tests","",""
"","208","should return error message when all RPCs fail","Near Citizens House","Tue Dec 30 12:19:23 UTC 2025","passed","Tue Dec 30 12:19:23 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Negative Tests","Shared Library Unit Tests","",""
"","0","test_zk_proof_json_missing_b_field_fails","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Validation","Verified Accounts Interface Tests","",""
"
## Purpose
Verifies that descriptions at exactly the max length (10,000 chars) are accepted.

## Boundary Test
- Input: Exactly 10,000 characters (limit)
- Expected: Succeeds
","5111","test_create_proposal_exactly_max_length","Near Citizens House","Tue Dec 30 12:26:35 UTC 2025","passed","Tue Dec 30 12:26:41 UTC 2025","Proposal Validation","Sputnik Bridge Integration Tests","",""
"
## Purpose
Verifies that non-citizens (users not in the citizen role) cannot vote on proposals.

## Security
Critical access control test - only verified citizens should participate in governance.
","6127","test_non_citizen_cannot_vote","Near Citizens House","Tue Dec 30 12:27:03 UTC 2025","passed","Tue Dec 30 12:27:09 UTC 2025","Citizen Voting","Sputnik Bridge Integration Tests","",""
"Documents that quorum failing while threshold passes is impossible due to effective_threshold = max(quorum, threshold_weight).","36820","test_vote_proposal_quorum_fails_threshold_passes_impossible","Near Citizens House","Tue Dec 30 12:25:36 UTC 2025","passed","Tue Dec 30 12:26:12 UTC 2025","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"Verifies that recipient mismatch between near_account_id and signature_data.recipient is rejected.","4094","test_recipient_mismatch","Near Citizens House","Tue Dec 30 12:23:34 UTC 2025","passed","Tue Dec 30 12:23:38 UTC 2025","Input Validation","Verified Accounts Integration Tests","",""
"","0","should handle unicode messages correctly","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"Verifies that the backend wallet can update to itself (no-op but valid operation) and continue functioning normally.","5813","test_backend_wallet_self_update","Near Citizens House","Tue Dec 30 12:25:28 UTC 2025","passed","Tue Dec 30 12:25:34 UTC 2025","Backend Wallet Management","Sputnik Bridge Integration Tests","",""
"","0","test_empty_public_signals","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"","2","should reject signature from wrong signer","Near Citizens House","Tue Dec 30 12:19:21 UTC 2025","passed","Tue Dec 30 12:19:21 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","0","test_zk_proof_json_roundtrip","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"Verifies that when DAO rejects a member addition (e.g., insufficient deposit), no member_added event is emitted and user is not added.","6120","test_add_member_dao_failure_no_event","Near Citizens House","Tue Dec 30 12:26:15 UTC 2025","passed","Tue Dec 30 12:26:21 UTC 2025","Failure Handling","Sputnik Bridge Integration Tests","",""
"","0","accepts 64 lowercase hex chars","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEAR Account Validation > nearImplicitAccountSchema > valid implicit accounts","Shared Library Unit Tests","",""
"Verifies that get_accounts rejects batch queries exceeding maximum size of 100 accounts.","15","test_batch_size_exceeded_get_accounts","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"","84","should default to attestationId=1 when not specified","Near Citizens House","Tue Dec 30 12:19:22 UTC 2025","passed","Tue Dec 30 12:19:22 UTC 2025","ZK Verification > verifyStoredProof > Edge Cases","Shared Library Unit Tests","",""
"Verifies the DAO correctly tracks proposal IDs and counts.","3081","test_dao_proposal_counting","Near Citizens House","Tue Dec 30 12:25:30 UTC 2025","passed","Tue Dec 30 12:25:33 UTC 2025","DAO Sanity Tests","Sputnik Bridge Integration Tests","",""
"","0","test_verified_account_info_json_missing_nullifier_fails","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Validation","Verified Accounts Interface Tests","",""
"Test 1.1.5: Verifies that the contract can be initialized with a subaccount as backend wallet.","2599","test_init_with_subaccount_backend","Near Citizens House","Tue Dec 30 12:23:33 UTC 2025","passed","Tue Dec 30 12:23:36 UTC 2025","Initialization","Verified Accounts Integration Tests","",""
"Verifies that multiple consecutive failures don't corrupt state and successful operations continue to work correctly.","11152","test_multiple_failures_dont_corrupt_state","Near Citizens House","Tue Dec 30 12:26:21 UTC 2025","passed","Tue Dec 30 12:26:32 UTC 2025","Failure Handling","Sputnik Bridge Integration Tests","",""
"","93","should handle minimum attestation ID (1)","Near Citizens House","Tue Dec 30 12:19:24 UTC 2025","passed","Tue Dec 30 12:19:24 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that storing verifications is blocked when the contract is paused.","20","test_store_verification_when_paused","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Pause/Unpause","Verified Accounts Unit Tests","",""
"Verifies callback handles promise failure when creating vote proposal with appropriate error.","14","test_callback_vote_proposal_created_promise_failed","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies unauthorized account cannot create proposal and receives appropriate error.","36","test_create_proposal_unauthorized_fails","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Access Control","Sputnik Bridge Unit Tests","",""
"","0","rejects uppercase 0X prefix","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"
## Purpose
Verifies that unverified users cannot be added as citizens.

## Sybil Resistance
Bridge checks verification status before creating proposal.
","5611","test_add_unverified_member_fails","Near Citizens House","Tue Dec 30 12:26:32 UTC 2025","passed","Tue Dec 30 12:26:37 UTC 2025","Member Addition","Sputnik Bridge Integration Tests","",""
"Verifies that nonces with invalid length (not 32 bytes) are rejected.","3157","test_invalid_nonce_length","Near Citizens House","Tue Dec 30 12:23:34 UTC 2025","passed","Tue Dec 30 12:23:37 UTC 2025","Input Validation","Verified Accounts Integration Tests","",""
"Verifies that batch get_accounts returns None for all non-existent accounts.","26","test_get_accounts_empty","Near Citizens House","Tue Dec 30 12:19:42 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Composability Interface","Verified Accounts Unit Tests","",""
"Verifies 100 * 7 / 100 = 7.0 exactly (no ceiling needed).","0","test_quorum_with_100_citizens_equals_7","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"
## Purpose
Verifies that only the backend wallet can call add_member.

## Security
Unauthorized accounts should receive ""Only backend wallet"" error.
","6125","test_add_member_unauthorized","Near Citizens House","Tue Dec 30 12:26:29 UTC 2025","passed","Tue Dec 30 12:26:35 UTC 2025","Member Addition","Sputnik Bridge Integration Tests","",""
"
## Purpose
Verifies that storing a verification in the verified-accounts contract requires exactly
1 yoctoNEAR deposit. This is a security measure to prevent accidental calls.

## Test - store_verification_requires_one_yocto_in_verified_accounts

## Expected
Calling store_verification without 1 yoctoNEAR deposit fails with appropriate error.
","5615","test_store_verification_requires_one_yocto_in_verified_accounts","Near Citizens House","Tue Dec 30 12:26:12 UTC 2025","passed","Tue Dec 30 12:26:18 UTC 2025","Edge Cases","Sputnik Bridge Integration Tests","",""
"Tests exact 14% boundary at 200 citizens.","0","test_quorum_boundary_exact_14_percent","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Quorum Boundaries","Sputnik Bridge Unit Tests","",""
"Verifies callback handles promise failure when approving quorum update with appropriate error.","14","test_callback_quorum_updated_promise_failed","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"","1","should verify signature with unicode challenge","Near Citizens House","Tue Dec 30 12:19:21 UTC 2025","passed","Tue Dec 30 12:19:21 UTC 2025","NEP-413 Verification > verifyNearSignature > Positive Tests","Shared Library Unit Tests","",""
"Verifies that invalid signatures (all zeros) are rejected.","3102","test_invalid_signature_rejected","Near Citizens House","Tue Dec 30 12:23:39 UTC 2025","passed","Tue Dec 30 12:23:43 UTC 2025","Signature Verification","Verified Accounts Integration Tests","",""
"","0","rejects missing 0x prefix","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"Verifies that storing verifications is blocked when the contract is paused.","3564","test_store_verification_when_paused","Near Citizens House","Tue Dec 30 12:23:36 UTC 2025","passed","Tue Dec 30 12:23:39 UTC 2025","Pause/Unpause","Verified Accounts Integration Tests","",""
"
## Purpose
Verifies the complete happy path for storing a verified account with real ED25519 cryptographic signatures.

## Preconditions
- Backend wallet is configured as contract owner
- User has a valid ED25519 keypair
- NEP-413 signature is properly formatted and valid

## Expected Behavior
1. Verification is stored without panic
2. Account is marked as verified
3. Verified count increments to 1
4. `verification_stored` event is emitted with correct JSON format
5. Account data is retrievable with correct nullifier
","26","test_happy_path_store_verification","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"Verifies callback emits proposal_created event when vote proposal is successfully created.","14","test_callback_vote_proposal_created","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies that proof validation accepts fewer than 21 public signals.","19","test_public_signals_under_max_allowed","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"","0","test_zk_proof_json_invalid_a_array_length_fails","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Validation","Verified Accounts Interface Tests","",""
"","0","accepts ETH-implicit accounts","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"Verifies that empty citizen_role is rejected during initialization.","14","test_initialization_empty_citizen_role_fails","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Initialization","Sputnik Bridge Unit Tests","",""
"","189","should handle concurrent verification requests","Near Citizens House","Tue Dec 30 12:19:27 UTC 2025","passed","Tue Dec 30 12:19:27 UTC 2025","ZK Verification > RPC Failover Mechanism > Edge Cases","Shared Library Unit Tests","",""
"","0","should produce different hash for different nonces","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies that the get_info view function returns correct bridge configuration details.","4117","test_get_info","Near Citizens House","Tue Dec 30 12:26:54 UTC 2025","passed","Tue Dec 30 12:26:58 UTC 2025","Read Functions","Sputnik Bridge Integration Tests","",""
"Verifies that user_context_data at exactly the maximum limit (4096 bytes) is accepted.","3299","test_max_length_user_context_data","Near Citizens House","Tue Dec 30 12:23:30 UTC 2025","passed","Tue Dec 30 12:23:33 UTC 2025","Edge Cases","Verified Accounts Integration Tests","",""
"","0","test_zk_proof_borsh_roundtrip","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"","0","accepts 0x + 40 lowercase hex chars","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > valid ETH-implicit accounts","Shared Library Unit Tests","",""
"Verifies quorum is 0 when there are no citizens.","0","test_quorum_with_0_citizens_equals_0","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"Verifies that a proposal remains InProgress when participation meets quorum but YES votes don't reach the threshold.","76628","test_vote_proposal_quorum_passes_threshold_fails","Near Citizens House","Tue Dec 30 12:25:36 UTC 2025","passed","Tue Dec 30 12:26:53 UTC 2025","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"","2","should verify valid signature from correct signer","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEP-413 Verification > verifyNearSignature > Happy Path","Shared Library Unit Tests","",""
"Verifies that the backend wallet can be updated and the new wallet gains proper permissions.","4306","test_update_backend_wallet","Near Citizens House","Tue Dec 30 12:23:30 UTC 2025","passed","Tue Dec 30 12:23:34 UTC 2025","Access Control","Verified Accounts Integration Tests","",""
"Verifies add_member schedules verified-accounts check with correct receiver, method, gas and zero deposit.","13","test_add_member_schedules_verification_call","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Write Functions","Sputnik Bridge Unit Tests","",""
"","0","test_all_action_variants_serialization","Near Citizens House","Tue Dec 30 12:19:47 UTC 2025","passed","Tue Dec 30 12:19:47 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","1","should reject signature for wrong nonce","Near Citizens House","Tue Dec 30 12:19:21 UTC 2025","passed","Tue Dec 30 12:19:21 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Verifies that get_account_with_proof returns the correct verification data.","3065","test_get_verified_account_returns_data","Near Citizens House","Tue Dec 30 12:23:39 UTC 2025","passed","Tue Dec 30 12:23:42 UTC 2025","Signature Verification","Verified Accounts Integration Tests","",""
"Verifies that the DAO has an empty citizen role initially, ready for citizens to be added.","4108","test_dao_init_with_citizen_role","Near Citizens House","Tue Dec 30 12:26:53 UTC 2025","passed","Tue Dec 30 12:26:57 UTC 2025","DAO Integration Setup","Sputnik Bridge Integration Tests","",""
"Verifies duplicate nullifiers are rejected even for different accounts.","23","test_nullifier_reuse_rejected","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"","0","should throw for short nonce (31 bytes)","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that the function can connect to Celo RPC endpoints. An invalid proof should return false (not throw).","354","should connect to Celo RPC and attempt verification","Near Citizens House","Tue Dec 30 12:19:21 UTC 2025","passed","Tue Dec 30 12:19:21 UTC 2025","ZK Verification > verifyStoredProof > Happy Path (Network Connectivity)","Shared Library Unit Tests","",""
"
## Purpose
Verifies that creating a proposal with exactly the required bond (1 NEAR) succeeds.

## Test 11.1.5 - create_proposal_with_exact_bond

## Expected
Transaction succeeds with exactly 1 NEAR deposit.
","5113","test_create_proposal_with_exact_bond","Near Citizens House","Tue Dec 30 12:26:01 UTC 2025","passed","Tue Dec 30 12:26:06 UTC 2025","Edge Cases","Sputnik Bridge Integration Tests","",""
"","0","test_self_proof_data_invalid_proof_type_fails","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Validation","Verified Accounts Interface Tests","",""
"Verifies that user_context_data at the 4096 character limit is accepted.","34","test_user_context_data_max_length_allowed","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"","241","should handle proof with large BN254 field elements","Near Citizens House","Tue Dec 30 12:19:22 UTC 2025","passed","Tue Dec 30 12:19:23 UTC 2025","ZK Verification > verifyStoredProof > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that an already verified account cannot be verified again.","3564","test_account_already_verified_rejected","Near Citizens House","Tue Dec 30 12:23:38 UTC 2025","passed","Tue Dec 30 12:23:41 UTC 2025","Signature Verification","Verified Accounts Integration Tests","",""
"Verifies ceil(143 * 7 / 100) = ceil(10.01) = 11.","0","test_quorum_with_143_citizens_equals_11","Near Citizens House","Tue Dec 30 12:19:46 UTC 2025","passed","Tue Dec 30 12:19:46 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"","0","should produce exactly 32-byte (64 hex char) output","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that signatures shorter than 64 bytes are rejected.","13","test_invalid_signature_length","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","281","should support BiometricID attestation (ID=2)","Near Citizens House","Tue Dec 30 12:19:21 UTC 2025","passed","Tue Dec 30 12:19:21 UTC 2025","ZK Verification > verifyStoredProof > Positive Tests - Attestation Types","Shared Library Unit Tests","",""
"Verifies all read-only view functions return correct values for empty contract state.","13","test_read_functions","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Read Functions","Verified Accounts Unit Tests","",""
"Verifies that store_verification rejects ZK proof with 'b' component strings exceeding 80 character maximum length.","13","test_proof_component_b_too_long","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"","0","should handle nonce with all 0xFF values (max byte)","Near Citizens House","Tue Dec 30 12:19:20 UTC 2025","passed","Tue Dec 30 12:19:20 UTC 2025","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that a proof with exactly 21 public signals within the length limit is accepted.","18","test_public_signals_at_max_length_allowed","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"Verifies that a proposal is rejected when NO votes reach the effective threshold.","40838","test_vote_proposal_rejected_at_threshold","Near Citizens House","Tue Dec 30 12:25:36 UTC 2025","passed","Tue Dec 30 12:26:17 UTC 2025","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"Verifies that changing the challenge after signing invalidates the signature.","19","test_signature_wrong_challenge_rejected","Near Citizens House","Tue Dec 30 12:19:43 UTC 2025","passed","Tue Dec 30 12:19:43 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","85","should return correct public signals count","Near Citizens House","Tue Dec 30 12:19:23 UTC 2025","passed","Tue Dec 30 12:19:23 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Positive Tests","Shared Library Unit Tests","",""
