"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","should verify valid signature from correct signer","Near Citizens House","Sat Jan 17 16:13:21 UTC 2026","passed","Sat Jan 17 16:13:21 UTC 2026","NEP-413 Verification > verifyNearSignature > Happy Path","Shared Library Unit Tests","",""
"","118","should handle concurrent verification requests","Near Citizens House","Sat Jan 17 16:13:24 UTC 2026","passed","Sat Jan 17 16:13:24 UTC 2026","ZK Verification > RPC Connection > Edge Cases","Shared Library Unit Tests","",""
"","101","should resolve verifier contract for attestation ID 1","Near Citizens House","Sat Jan 17 16:13:24 UTC 2026","passed","Sat Jan 17 16:13:24 UTC 2026","ZK Verification > Verifier Contract Resolution > Happy Path","Shared Library Unit Tests","",""
"","2","should compute hash for valid message/nonce/recipient","Near Citizens House","Sat Jan 17 16:13:21 UTC 2026","passed","Sat Jan 17 16:13:21 UTC 2026","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"","0","should convert base64 nonce to array","Near Citizens House","Sat Jan 17 16:13:21 UTC 2026","passed","Sat Jan 17 16:13:21 UTC 2026","NEP-413 Verification > parseUserContextData > Positive Tests","Shared Library Unit Tests","",""
"","1","accepts minimum length (2 chars)","Near Citizens House","Sat Jan 17 16:13:21 UTC 2026","passed","Sat Jan 17 16:13:21 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"","2","should reject signature for wrong message","Near Citizens House","Sat Jan 17 16:13:21 UTC 2026","passed","Sat Jan 17 16:13:21 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","0","should build proof data from valid inputs","Near Citizens House","Sat Jan 17 16:13:21 UTC 2026","passed","Sat Jan 17 16:13:21 UTC 2026","NEP-413 Verification > buildProofData > Happy Path","Shared Library Unit Tests","",""
"","209","should use consistent RPC endpoint across calls","Near Citizens House","Sat Jan 17 16:13:24 UTC 2026","passed","Sat Jan 17 16:13:24 UTC 2026","ZK Verification > RPC Connection > Positive Tests","Shared Library Unit Tests","",""
"","2","should verify signature with unicode challenge","Near Citizens House","Sat Jan 17 16:13:21 UTC 2026","passed","Sat Jan 17 16:13:21 UTC 2026","NEP-413 Verification > verifyNearSignature > Positive Tests","Shared Library Unit Tests","",""
"","120","should return false for invalid proof","Near Citizens House","Sat Jan 17 16:13:22 UTC 2026","passed","Sat Jan 17 16:13:22 UTC 2026","ZK Verification > verifyStoredProof > Negative Tests","Shared Library Unit Tests","",""
"","105","should handle proof with large BN254 field elements","Near Citizens House","Sat Jan 17 16:13:23 UTC 2026","passed","Sat Jan 17 16:13:23 UTC 2026","ZK Verification > verifyStoredProof > Boundary Tests","Shared Library Unit Tests","",""
"","2","should handle keys from different keypairs","Near Citizens House","Sat Jan 17 16:13:21 UTC 2026","passed","Sat Jan 17 16:13:21 UTC 2026","NEP-413 Verification > extractEd25519PublicKeyHex > Positive Tests","Shared Library Unit Tests","",""
